ENSG00000165059,PRKACG,camp-dependent protein kinase activity,signal transduction,protein serine/threonine kinase activity,nuclear localization,gene expression regulation,hormonal influence on tumor growth
ENSG00000214415,GNAT3,g protein-coupled receptor binding,gtpase activity,signal transduction,sensory perception of bitter taste,plasma membrane localization,cellular response to stimulus
ENSG00000069018,TRPC7,calcium channel activity,store-operated calcium entry,intracellular ca2+ regulation,cell proliferation,cell survival,tumor growth
ENSG00000185808,PIGP,gpi anchor biosynthetic process,protein binding,glycosylphosphatidylinositol-n-acetylglucosaminyltransferase (gpi-gnt) complex,endoplasmic reticulum membrane,membrane,phosphatidylinositol n-acetylglucosaminyltransferase activity
ENSG00000171759,PAH,phenylalanine 4-monooxygenase activity,oxidoreductase activity,monooxygenase activity,iron ion binding,aromatic amino acid metabolic process,tyrosine biosynthetic process
ENSG00000143627,PKLR,pyruvate kinase activity,glycolytic process,response to hypoxia,response to nutrient,atp binding,cytosol localization
ENSG00000141012,GALNS,arylsulfatase activity,n-acetylgalactosamine-6-sulfatase activity,extracellular region localization,lysosomal lumen localization,chondroitin sulfate metabolism,heparan sulfate metabolism
ENSG00000105499,PLA2G4C,phospholipase a2 activity,arachidonic acid metabolism,inflammatory response,lipid droplet formation,plasma membrane localization,endoplasmic reticulum localization
ENSG00000132141,CCT6B,atp-dependent protein folding chaperone,atp hydrolysis activity,protein binding,unfolded protein binding,cytosol localization,chaperonin-containing t-complex
ENSG00000144285,SCN1A,voltage-gated sodium channel activity,regulation of membrane potential,neuronal action potential propagation,monoatomic cation transmembrane transport,action potential,membrane depolarization
ENSG00000169857,AVEN,apoptosis regulation,cell cycle control (g2/m transition),protein binding,cytosol localization,endomembrane system localization,membrane localization
ENSG00000117983,MUC5B,mucin glycoprotein,extracellular matrix localization,exosome secretion,tumor microenvironment modulation,metal ion binding,protein binding
ENSG00000152382,TADA1,transcriptional coactivator activity,rna splicing regulation,dna repair,positive regulation of transcription,saga complex,nucleoplasm localization
ENSG00000119760,SUPT7L,transcriptional coactivator activity,protein binding,regulation of dna repair,positive regulation of dna-templated transcription,nucleoplasm localization,saga complex
ENSG00000104325,DECR1,fatty acid metabolic process,mitochondrion localization,oxidoreductase activity,2,4-dienoyl-coa reductase (nadph) activity,positive regulation of cold-induced thermogenesis
ENSG00000168781,PPIP5K1,inositol phosphate kinase activity,inositol phosphate metabolism,atp binding,cytosol localization,plasma membrane localization,cancer cell growth regulation
ENSG00000136295,TTYH3,calcium-activated chloride channel activity,chloride transmembrane transport,cell volume regulation,ion transport,tumor progression,cancer metastasis
ENSG00000164197,RNF180,ubiquitin protein ligase activity,protein binding,protein polyubiquitination,nuclear envelope,endoplasmic reticulum,proteasomal ubiquitin-dependent protein catabolic process
ENSG00000140455,USP3,histone deubiquitinase activity,chromatin organization,dna repair,negative regulation of transcription,protein deubiquitination,nucleoplasm localization
ENSG00000066923,STAG3,chromosome segregation,centromeric region localization,sister chromatid cohesion,homologous chromosome pairing,chromatin binding,mitotic cell cycle
ENSG00000164091,WDR82,negative regulation of dna-templated transcription,chromatin binding,histone methyltransferase complex,nuclear rna surveillance,protein binding,dna-templated transcription termination
ENSG00000143867,OSR1,transcription factor activity,dna binding,kidney development,cell differentiation,gene expression regulation,retinoic acid signaling
ENSG00000198168,SVIP,autophagy regulation,protein binding,atpase binding,retrograde protein transport,complex assembly regulation,er homeostasis
ENSG00000121440,PDZRN3,ubiquitin-protein transferase activity,protein ubiquitination,synapse,neuromuscular junction,cytoplasm,e3 ubiquitin-protein ligase
ENSG00000196177,ACADSB,acyl-coa dehydrogenase activity,fatty acid metabolic process,mitochondrial matrix localization,isoleucine catabolic process,oxidoreductase activity,flavin adenine dinucleotide binding
ENSG00000055483,USP36,histone h2b deubiquitinase activity,protein stability regulation,mitophagy,chromatin organization,rna binding,regulation of apoptotic process
ENSG00000239900,ADSL,purine nucleotide biosynthesis,amp salvage,aerobic respiration,response to hypoxia,nutrient stress response,cellular energy homeostasis
ENSG00000135913,USP37,ubiquitin carboxyl-terminal hydrolase activity,protein deubiquitination,regulation of protein stability,cell division,dna replication,g1/s transition of mitotic cell cycle
ENSG00000136014,USP44,cysteine-type deubiquitinase activity,mitotic metaphase/anaphase transition regulation,dna repair (nucleotide-excision repair),cell cycle process regulation,immune response modulation,protein stability regulation
ENSG00000178445,GLDC,glycine decarboxylation,one-carbon unit metabolism,mitochondrial function,cellular response to leukemia inhibitory factor,oxidoreductase activity,amino acid metabolism
ENSG00000141404,GNAL,signal transduction,g protein-coupled receptor signaling pathway,adenylate cyclase activity,cyclic amp production,heterotrimeric g-protein complex,plasma membrane localization
ENSG00000140986,RPL3L,ribosomal protein,translation,structural constituent of ribosome,negative regulation of myotube differentiation,regulation of striated muscle tissue development,rna binding
ENSG00000223443,USP17L2,cysteine-type deubiquitinase activity,protein k63-linked deubiquitination,mapk cascade,positive regulation of mda-5 signaling pathway,regulation of cell migration,apoptotic process
ENSG00000186866,POFUT2,protein o-linked fucosylation,regulation of gene expression,epithelial to mesenchymal transition,endoplasmic reticulum,protein folding,fucose metabolic process
ENSG00000109016,DHRS7B,oxidoreductase activity,dna-binding transcription factor binding,transcription corepressor activity,neutrophil differentiation,inflammatory response,lipid biosynthesis
ENSG00000005100,DHX33,rna helicase activity,inflammasome assembly,nf-κb regulation,type i interferon production,chromatin remodeling,translational initiation
,FAM129B,protein targeting,cellular localization,golgi apparatus,tumor development,gene expression alteration,cancer progression
ENSG00000115368,WDR75,protein binding,rna binding,ribosome biogenesis,rrna processing,positive regulation of transcription by rna polymerase i,nucleoplasm localization
ENSG00000183605,SFXN4,mitochondrial transmembrane transport,monoatomic ion transmembrane transporter activity,mitochondrial inner membrane,amino acid transport,intracellular membrane-bounded organelle,oxidative stress response
ENSG00000163584,RPL22L1,ribosomal protein,translation,ribosome biogenesis,protein synthesis,cytoplasmic translation,rna binding
ENSG00000165097,KDM1B,histone demethylase activity,h3k4me/h3k4me3 demethylase activity,chromatin organization,chromatin remodeling,epigenetic regulation of gene expression,fad binding
ENSG00000187772,LIN28B,rna binding,microrna catabolic process,negative regulation of gene expression,pre-mirna processing,mrna binding,protein binding
ENSG00000143493,INTS7,integrator complex subunit 7 c-terminal domain-containing protein,snrna processing,dna damage response,transcription elongation,rna polymerase ii regulation,protein binding
ENSG00000111231,GPN3,gtp binding,gtpase activity,protein binding,protein-containing complex,altered expression in kirc,disruption of signaling pathways
ENSG00000182521,TBPL2,dna binding,rna polymerase ii general transcription initiation factor activity,dna-templated transcription initiation,transcription by rna polymerase ii,cellular component as nucleus,female germ cell nucleus
ENSG00000112992,NNT,nad(p)+ transhydrogenase activity,mitochondrial inner membrane localization,reactive oxygen species metabolic process,nadph regeneration,positive regulation of mitochondrial membrane potential,none
ENSG00000156011,PSD3,guanyl-nucleotide exchange factor activity,arf protein signal transduction,plasma membrane localization,synapse,vesicle trafficking,cell projection
ENSG00000198690,FAN1,dna repair,interstrand cross-link repair,double-strand break repair,nucleotide-excision repair,5'-flap endonuclease activity,exonuclease activity
ENSG00000188322,SBK1,histone kinase activity,chromatin remodeling,protein serine/threonine kinase activity,ribosomal protein s6 kinase activity,amp-activated protein kinase activity,cellular metabolism
ENSG00000155115,GTF3C6,dna binding,protein binding,rna polymerase iii general transcription initiation factor activity,5s class rrna transcription by rna polymerase iii,trna transcription by rna polymerase iii,transcription factor tfiiic complex
ENSG00000241476,SSX2,protein binding,dna-templated transcription regulation,nucleus localization,tumorigenesis,cell cycle control,apoptosis
ENSG00000268447,SSX2B,cellular differentiation,transformation,cell cycle regulation,epithelial tissues,oncogenesis,diagnostic marker
ENSG00000119547,ONECUT2,dna binding,transcription factor activity,epithelial cell development,cell migration,transforming growth factor beta signaling pathway,organ morphogenesis
ENSG00000115827,DCAF17,protein ubiquitination,cul4-ring e3 ubiquitin ligase complex,nucleoplasm localization,cytoplasm localization,protein binding,gene expression control
ENSG00000180233,ZNRF2,ubiquitin protein ligase activity,k48-linked ubiquitination,autophagosome-lysosome fusion,protein degradation,tumor suppression,proteasome-mediated ubiquitin-dependent protein catabolic process
